,brand,model,fuel,transtype,owner,manufacture,kms,price
354,Maruti,Maruti Swift VXI,Petrol,Manual,2,2007,120000,250000
355,Tata,Tata Zest Quadrajet,Diesel,Manual,1,2015,100000,400000
356,Maruti,Maruti Swift VDI,Diesel,Manual,1,2014,163000,470000
357,Maruti,Maruti Alto K10,Petrol,Automatic,1,2018,25000,300000
358,Maruti,Maruti Alto LX,Petrol,Manual,1,2011,25000,145000
359,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2007,90000,100000
360,Mahindra,Mahindra Scorpio SLE,Diesel,Manual,2,2014,70000,500000
361,Hyundai,Hyundai Santro Xing,CNG,Manual,2,2010,98000,130000
362,Chevrolet,Chevrolet Cruze LTZ,Diesel,Manual,1,2010,81925,240000
363,Ford,Ford Figo Diesel,Diesel,Manual,2,2013,80000,150000
364,Renault,Renault KWID RXT,Petrol,Manual,1,2017,40000,270000
365,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2014,90000,400000
366,Hyundai,Hyundai EON Era,Petrol,Manual,1,2012,46000,200000
367,Mahindra,Mahindra XUV500 W6,Diesel,Manual,1,2012,80000,550000
368,Renault,Renault KWID 1.0,Petrol,Manual,1,2018,35000,325000
369,Skoda,Skoda Rapid 1.5,Diesel,Automatic,1,2017,82080,860000
370,Mahindra,Mahindra XUV500 W8,Diesel,Manual,1,2012,200000,600000
371,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,1,2009,70000,125000
372,Maruti,Maruti 800 AC,Petrol,Manual,3,2000,40000,60000
373,Chevrolet,Chevrolet Tavera Neo,Diesel,Manual,3,2010,120000,300000
374,Ford,Ford Fiesta 1.6,Petrol,Manual,3,2007,60000,190000
375,Maruti,Maruti Ertiga VDI,Diesel,Manual,1,2013,110000,400000
376,Tata,Tata Manza Aura,Diesel,Manual,2,2011,97000,260000
377,Maruti,Maruti Swift VVT,Petrol,Manual,1,2017,30000,400000
378,Hyundai,Hyundai i20 Sportz,Petrol,Manual,1,2010,40000,250000
379,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2019,10000,600000
380,Maruti,Maruti Zen Estilo,Petrol,Manual,1,2010,52047,175000
381,Toyota,Toyota Innova 2.5,Diesel,Manual,3,2011,200000,450000
382,Tata,Tata Tiago 1.2,Petrol,Automatic,2,2019,15000,350000
383,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,50000,800000
384,Maruti,Maruti Swift VXI,Petrol,Manual,2,2011,70000,250000
385,Maruti,Maruti Swift VXI,Petrol,Manual,1,2019,10000,600000
386,Maruti,Maruti Swift VDI,Diesel,Manual,1,2017,90000,600000
387,Maruti,Maruti Alto 800,Petrol,Manual,1,2016,40000,130000
388,Maruti,Maruti Wagon R,Petrol,Manual,2,2006,62009,90000
389,Hyundai,Hyundai i20 Active,Petrol,Manual,2,2017,33100,595000
390,Hyundai,Hyundai EON Era,Petrol,Manual,2,2014,40000,190000
391,Hyundai,Hyundai Santro GLS,Petrol,Manual,2,1999,120000,50000
392,Maruti,Maruti Wagon R,Petrol,Manual,1,2007,80000,95000
393,Tata,Tata Safari Storme,Diesel,Manual,1,2016,70000,1000000
394,Mahindra,Mahindra Scorpio REV,Petrol,Manual,2,2006,220000,220000
395,Mahindra,Mahindra Bolero SLX,Diesel,Manual,1,2010,50000,400000
396,Datsun,Datsun GO Plus,Petrol,Manual,2,2015,45000,315000
397,Toyota,Toyota Fortuner 4x4,Diesel,Manual,1,2014,110000,1000000
398,Ford,Ford Ecosport 1.5,Diesel,Manual,1,2014,49000,500000
399,Mahindra,Mahindra XUV500 W11,Diesel,Automatic,1,2018,35000,1600000
400,Mahindra,Mahindra Supro VX,Diesel,Manual,1,2017,160000,500000
401,Maruti,Maruti Alto LX,Petrol,Manual,3,2007,180000,70000
402,Maruti,Maruti 800 AC,Petrol,Manual,2,2007,60000,105000
403,Ford,Ford Endeavour 2.5L,Diesel,Manual,3,2008,110000,400000
404,Maruti,Maruti Wagon R,Petrol,Manual,3,2004,60000,80000
405,Maruti,Maruti Alto 800,Petrol,Manual,1,2016,30000,300000
406,Mahindra,Mahindra KUV 100,Diesel,Manual,1,2017,40000,409999
407,Maruti,Maruti Swift Glam,Petrol,Manual,1,2009,70000,250000
408,Tata,Tata New Safari,Diesel,Manual,2,2010,120000,250000
409,Maruti,Maruti Swift Dzire,Diesel,Manual,3,2012,80000,215000
410,Toyota,Toyota Fortuner 4x4,Diesel,Manual,1,2015,120000,1400000
411,Honda,Honda Brio 1.2,Petrol,Manual,1,2018,20000,475000
412,Honda,Honda Brio 1.2,Petrol,Manual,1,2018,22000,475000
413,Chevrolet,Chevrolet Spark 1.0,Petrol,Manual,2,2008,35000,75000
414,Chevrolet,Chevrolet Sail Hatchback,Diesel,Manual,2,2013,120000,200000
415,Tata,Tata Tiago NRG,Petrol,Manual,1,2019,8000,575000
416,Maruti,Maruti Ritz VDi,Diesel,Manual,2,2011,40000,150000
417,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,10000,850000
418,Hyundai,Hyundai Santro Era,Petrol,Manual,1,2019,30000,350000
419,Ford,Ford Endeavour 2.5L,Diesel,Manual,2,2011,54000,550000
420,Hyundai,Hyundai Verna 1.4,Petrol,Manual,1,2017,80577,330000
421,Honda,Honda City i-DTEC,Diesel,Manual,1,2017,25000,1044999
422,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2011,127500,300000
423,Hyundai,Hyundai EON D,Petrol,Manual,1,2015,40903,235000
424,Ford,Ford Figo Petrol,Petrol,Manual,3,2011,60000,120000
425,Maruti,Maruti Wagon R,Petrol,Manual,1,2004,46000,130000
426,Ford,Ford Endeavour 4x4,Diesel,Manual,2,2004,22288,275000
427,Volkswagen,Volkswagen Jetta 2.0,Diesel,Manual,2,2011,180000,270000
428,Volkswagen,Volkswagen Polo 1.5,Diesel,Manual,2,2015,30000,500000
429,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2015,61690,400000
430,Hyundai,Hyundai i20 Asta,Petrol,Manual,1,2015,64484,600000
431,Audi,Audi Q5 2.0,Diesel,Automatic,2,2012,90000,1350000
432,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,75976,400000
433,Ford,Ford Figo Diesel,Diesel,Manual,2,2011,70000,220000
434,Honda,Honda Brio E,Petrol,Manual,2,2012,85962,300000
435,Maruti,Maruti Omni E,Petrol,Manual,1,2018,120000,250000
436,Honda,Honda Mobilio V,Diesel,Manual,1,2015,120000,600000
437,Honda,Honda Brio S,Petrol,Automatic,2,2012,75000,285000
438,Honda,Honda Accord 2.4,Petrol,Manual,1,2009,57035,350000
439,Mahindra,Mahindra Bolero SLX,Diesel,Manual,3,2011,70000,170000
440,Ford,Ford Figo 1.2P,Petrol,Manual,1,2015,45000,229999
441,Mahindra,Mahindra XUV500 W6,Diesel,Manual,2,2013,72104,500000
442,Tata,Tata Nano Lx,Petrol,Manual,1,2011,15000,75000
443,Hyundai,Hyundai i20 Active,Petrol,Manual,1,2016,30000,600000
444,Tata,Tata Indigo LS,Diesel,Manual,1,2011,80000,220000
445,Tata,Tata Indica Vista,Diesel,Manual,2,2009,164000,150000
446,Maruti,Maruti Alto LX,Petrol,Manual,2,2006,124439,65000
447,Maruti,Maruti Zen VXI,Petrol,Manual,2,2006,77000,120000
448,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2014,90000,240000
449,Renault,Renault KWID 1.0,Petrol,Manual,1,2017,30000,390000
450,Chevrolet,Chevrolet Beat LS,Petrol,Manual,1,2012,50000,180000
451,Maruti,Maruti Swift VDI,Diesel,Manual,2,2012,80000,320000
452,Maruti,Maruti Alto 800,Petrol,Manual,1,2018,5000,310000
453,Maruti,Maruti Wagon R,Petrol,Automatic,1,2018,24000,420000
454,Tata,Tata Tiago NRG,Petrol,Manual,1,2019,10000,550000
455,Maruti,Maruti Ertiga SHVS,Diesel,Manual,3,2016,78000,550000
456,Mahindra,Mahindra TUV 300,Diesel,Manual,1,2018,50000,760000
457,Maruti,Maruti 800 AC,Petrol,Manual,2,2001,100000,43000
458,Maruti,Maruti Omni MPI,Petrol,Manual,1,2018,20000,250000
459,Hyundai,Hyundai Santro Magna,Petrol,Manual,1,2019,1250,500000
460,Tata,Tata Zest Revotron,Petrol,Manual,1,2015,17152,380000
461,Mahindra,Mahindra XUV500 W11,Diesel,Automatic,1,2019,5000,1850000
462,Volkswagen,Volkswagen Polo Diesel,Diesel,Manual,1,2012,77000,350000
463,Hyundai,Hyundai Verna CRDi,Diesel,Manual,2,2008,90000,195000
464,Chevrolet,Chevrolet Beat LS,Petrol,Manual,2,2011,80000,225000
465,Toyota,Toyota Innova 2.5,Diesel,Manual,1,2015,65000,1125000
466,Tata,Tata Indica Vista,Diesel,Manual,1,2011,80000,133000
467,Hyundai,Hyundai EON Era,Petrol,Manual,1,2013,24005,200000
468,Maruti,Maruti Vitara Brezza,Diesel,Manual,1,2018,20000,940000
469,Renault,Renault Duster 85PS,Diesel,Manual,1,2014,120000,400000
470,Hyundai,Hyundai i10 Era,Petrol,Manual,2,2009,120000,120000
471,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2015,80000,625000
472,Maruti,Maruti Swift 1.3,Petrol,Manual,1,2005,80000,110000
473,Renault,Renault Duster 110PS,Diesel,Manual,1,2012,100000,490000
474,Maruti,Maruti Alto LX,Petrol,Manual,2,2009,120000,140000
475,Ford,Ford Figo Diesel,Diesel,Manual,2,2011,149000,175000
476,Maruti,Maruti Wagon R,Petrol,Manual,2,2005,65000,90000
477,Maruti,Maruti Swift Ldi,Diesel,Manual,2,2009,100000,275000
478,Volkswagen,Volkswagen Vento Diesel,Diesel,Manual,2,2011,65000,300000
479,Datsun,Datsun GO Plus,Petrol,Manual,2,2018,19000,270000
480,Chevrolet,Chevrolet Beat LT,Petrol,Manual,2,2010,80000,130000
481,Maruti,Maruti Alto K10,Petrol,Manual,1,2015,30000,275000
482,Maruti,Maruti Swift VDI,Diesel,Manual,1,2012,109000,352000
483,Hyundai,Hyundai EON LPG,LPG,Manual,1,2012,90000,180000
484,Maruti,Maruti Alto LX,Petrol,Manual,1,2012,90000,150000
485,Volkswagen,Volkswagen Vento Diesel,Diesel,Manual,2,2011,65000,300000
486,Maruti,Maruti Swift Vdi,Diesel,Manual,2,2010,110000,300000
487,Mahindra,Mahindra Bolero DI,Diesel,Manual,1,2007,120000,225000
488,Honda,Honda Mobilio V,Diesel,Manual,1,2014,44000,600000
489,Maruti,Maruti Ertiga BSIV,Petrol,Manual,1,2015,80000,500000
490,Honda,Honda BR-V i-VTEC,Petrol,Manual,1,2018,5000,900000
491,Hyundai,Hyundai i20 Magna,Petrol,Manual,1,2016,61000,600000
492,Toyota,Toyota Etios VD,Diesel,Manual,2,2011,100000,450000
493,Hyundai,Hyundai i10 Era,Petrol,Manual,1,2009,27633,270000
494,Maruti,Maruti Swift Vdi,Diesel,Manual,3,2010,100000,310000
495,Hyundai,Hyundai Santro Xing,LPG,Manual,1,2012,100000,250000
496,Ford,Ford Figo 1.2P,Petrol,Manual,1,2019,12586,700000
497,Fiat,Fiat Avventura Urban,Diesel,Manual,1,2018,38083,650000
498,Ford,Ford Figo Diesel,Diesel,Manual,1,2012,55328,400000
499,Ford,Ford Figo Diesel,Diesel,Manual,1,2012,81632,425000
500,Ford,Ford Aspire Titanium,Diesel,Manual,1,2016,155201,600000
501,Ford,Ford EcoSport 1.5,Diesel,Manual,1,2013,93283,600000
502,Maruti,Maruti Swift Ldi,Diesel,Manual,1,2009,217871,300000
503,Ford,Ford Fiesta Classic,Diesel,Manual,1,2012,90165,450000
504,Ford,Ford Ecosport 1.5,Diesel,Manual,1,2014,101504,750000
505,Ford,Ford Figo Titanium,Diesel,Manual,2,2010,86017,325000
506,Mahindra,Mahindra XUV500 W8,Diesel,Manual,2,2013,85036,900000
507,Ford,Ford Ikon 1.3L,Petrol,Manual,2,2006,91086,180000
508,Fiat,Fiat Punto 1.3,Diesel,Manual,2,2013,160254,350000
509,Ford,Ford EcoSport 1.5,Diesel,Manual,2,2013,125531,600000
510,Honda,Honda WR-V i-DTEC,Diesel,Manual,1,2019,60000,900000
511,Skoda,Skoda Laura L,Diesel,Manual,1,2006,100000,350000
512,Maruti,Maruti Ritz LDi,Diesel,Manual,3,2013,90000,280000
513,Mahindra,Mahindra Xylo D2,Diesel,Manual,2,2009,120000,225000
514,Honda,Honda City i,Diesel,Manual,1,2014,82000,520000
515,Mahindra,Mahindra Scorpio 1.99,Diesel,Manual,1,2016,60000,509999
516,Maruti,Maruti Baleno Alpha,Petrol,Manual,1,2019,24000,556000
517,Tata,Tata Indigo Grand,Diesel,Manual,1,2014,120000,225000
518,Honda,Honda Amaze EX,Diesel,Manual,1,2013,65000,325000
519,Maruti,Maruti Swift VDI,Diesel,Manual,1,2013,65000,365000
520,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2015,84000,850000
521,Toyota,Toyota Etios GD,Diesel,Manual,1,2013,75000,350000
522,Maruti,Maruti Swift VDI,Diesel,Manual,1,2007,50000,225000
523,Maruti,Maruti Alto LX,Petrol,Manual,1,2011,50000,135000
524,Maruti,Maruti Wagon R,Petrol,Manual,1,2007,49000,140000
525,Maruti,Maruti SX4 S,Diesel,Manual,1,2016,560000,665000
526,Renault,Renault KWID RXT,Petrol,Manual,1,2015,14365,275000
527,Toyota,Toyota Fortuner 2.8,Diesel,Automatic,1,2017,41000,2750000
528,Hyundai,Hyundai Verna 1.6,Diesel,Manual,1,2013,65000,484999
529,Maruti,Maruti Ciaz VDi,Diesel,Manual,1,2015,65000,565000
530,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2013,61083,425000
531,Toyota,Toyota Innova 2.5,Diesel,Manual,1,2013,75000,925000
532,Mahindra,Mahindra Scorpio VLX,Diesel,Manual,1,2012,72000,565000
533,Renault,Renault Duster 110PS,Diesel,Manual,1,2014,65000,525000
534,Hyundai,Hyundai Tucson 2.0,Diesel,Manual,1,2017,55000,1650000
535,Hyundai,Hyundai EON Era,Petrol,Manual,2,2015,21000,295000
536,Jaguar,Jaguar XF 5.0,Petrol,Automatic,2,2012,66363,2050000
537,Hyundai,Hyundai Creta 1.6,Petrol,Automatic,1,2018,11700,1475000
538,Hyundai,Hyundai Verna VTVT,Petrol,Automatic,1,2017,10000,1100000
539,Mercedes-Benz,Mercedes-Benz GL-Class 350,Diesel,Automatic,2,2014,100000,4400000
540,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
541,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
542,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
543,Volkswagen,Volkswagen Polo GTI,Petrol,Automatic,2,2017,20000,850000
544,Renault,Renault Pulse RxL,Diesel,Manual,1,2015,61585,390000
545,Maruti,Maruti Celerio VXI,Petrol,Automatic,2,2016,39415,450000
546,Honda,Honda Brio V,Petrol,Manual,1,2014,29654,425000
547,Maruti,Maruti Baleno Alpha,Diesel,Manual,1,2016,64672,770000
548,Hyundai,Hyundai Creta 1.6,Diesel,Automatic,2,2015,54634,1150000
549,Honda,Honda City i,Petrol,Manual,1,2015,66521,775000
550,Toyota,Toyota Innova Crysta,Diesel,Automatic,2,2018,23974,1725000
551,BMW,BMW 3 Series,Diesel,Automatic,1,2016,43000,2150000
552,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,1000,450000
553,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2018,10000,3800000
554,Audi,Audi A4 3.0,Diesel,Automatic,1,2013,86000,1580000
555,BMW,BMW X5 xDrive,Diesel,Automatic,1,2019,30000,4950000
556,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2016,52600,535000
557,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2012,110000,225000
558,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,19890,550000
559,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
560,Maruti,Maruti Ertiga VXI,Petrol,Manual,1,2015,11918,625000
561,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,10510,520000
562,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2016,41000,239000
563,Toyota,Toyota Fortuner 4x2,Diesel,Automatic,1,2017,47162,2600000
564,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
565,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2012,49824,229999
566,Audi,Audi A6 2.0,Diesel,Automatic,1,2013,58500,1300000
567,Hyundai,Hyundai Santro GS,Petrol,Manual,1,2005,56580,80000
568,Skoda,Skoda Laura Ambiente,Diesel,Manual,1,2012,52000,385000
569,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
570,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,46507,600000
571,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,1000,450000
572,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2018,10000,3800000
573,Audi,Audi A4 3.0,Diesel,Automatic,1,2013,86000,1580000
574,BMW,BMW X5 xDrive,Diesel,Automatic,1,2019,30000,4950000
575,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2016,52600,535000
576,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2012,110000,225000
577,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,19890,550000
578,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
579,Maruti,Maruti Ertiga VXI,Petrol,Manual,1,2015,11918,625000
580,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,10510,520000
581,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2016,41000,239000
582,Toyota,Toyota Fortuner 4x2,Diesel,Automatic,1,2017,47162,2600000
583,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
584,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2012,49824,229999
585,Audi,Audi A6 2.0,Diesel,Automatic,1,2013,58500,1300000
586,Hyundai,Hyundai Santro GS,Petrol,Manual,1,2005,56580,80000
587,Skoda,Skoda Laura Ambiente,Diesel,Manual,1,2012,52000,385000
588,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
589,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,46507,600000
590,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,1000,450000
591,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2018,10000,3800000
592,Audi,Audi A4 3.0,Diesel,Automatic,1,2013,86000,1580000
593,BMW,BMW X5 xDrive,Diesel,Automatic,1,2019,30000,4950000
594,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2016,52600,535000
595,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2012,110000,225000
596,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,19890,550000
597,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
598,Maruti,Maruti Ertiga VXI,Petrol,Manual,1,2015,11918,625000
599,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,10510,520000
600,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2016,41000,239000
601,Toyota,Toyota Fortuner 4x2,Diesel,Automatic,1,2017,47162,2600000
602,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
603,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2012,49824,229999
604,Audi,Audi A6 2.0,Diesel,Automatic,1,2013,58500,1300000
605,Hyundai,Hyundai Santro GS,Petrol,Manual,1,2005,56580,80000
606,Skoda,Skoda Laura Ambiente,Diesel,Manual,1,2012,52000,385000
607,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
608,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,46507,600000
609,Renault,Renault Duster 85PS,Diesel,Manual,2,2013,1000,450000
610,Mercedes-Benz,Mercedes-Benz C-Class Progressive,Diesel,Automatic,1,2018,10000,3800000
611,Audi,Audi A4 3.0,Diesel,Automatic,1,2013,86000,1580000
612,BMW,BMW X5 xDrive,Diesel,Automatic,1,2019,30000,4950000
613,Hyundai,Hyundai Creta 1.6,Diesel,Manual,1,2016,52600,535000
614,Maruti,Maruti SX4 Vxi,Petrol,Manual,2,2012,110000,225000
615,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,19890,550000
616,Maruti,Maruti Swift ZXI,Petrol,Manual,1,2016,7104,670000
617,Maruti,Maruti Ertiga VXI,Petrol,Manual,1,2015,11918,625000
618,Hyundai,Hyundai Grand i10,Petrol,Automatic,1,2017,10510,520000
619,Chevrolet,Chevrolet Beat LT,Petrol,Manual,1,2016,41000,239000
620,Toyota,Toyota Fortuner 4x2,Diesel,Automatic,1,2017,47162,2600000
621,Maruti,Maruti S-Cross Zeta,Diesel,Manual,1,2015,45974,750000
622,Hyundai,Hyundai i10 Magna,Petrol,Manual,1,2012,49824,229999
623,Audi,Audi A6 2.0,Diesel,Automatic,1,2013,58500,1300000
624,Hyundai,Hyundai Santro GS,Petrol,Manual,1,2005,56580,80000
625,Skoda,Skoda Laura Ambiente,Diesel,Manual,1,2012,52000,385000
626,Hyundai,Hyundai Verna 1.6,Petrol,Manual,1,2015,55340,760000
627,Maruti,Maruti Swift Dzire,Diesel,Manual,1,2017,46507,600000
628,Hyundai,Hyundai i20 Sportz,Petrol,Manual,2,2013,50000,350000
629,Maruti,Maruti Alto 800,Petrol,Manual,1,2014,30000,114999
630,Hyundai,Hyundai i20 Sportz,Petrol,Manual,2,2013,50000,380000
631,Maruti,Maruti Gypsy E,Petrol,Manual,2,1995,100000,95000
632,Mahindra,Mahindra Scorpio 1.99,Diesel,Manual,1,2016,35000,900000
633,Chevrolet,Chevrolet Beat LT,Petrol,Manual,2,2012,90000,200999
634,Maruti,Maruti Omni E,Petrol,Manual,1,2014,11451,229999
635,Tata,Tata Nexon 1.5,Diesel,Manual,1,2019,60000,800000
636,Mahindra,Mahindra Verito 1.5,Diesel,Manual,2,2012,172000,150000
637,Maruti,Maruti Swift VDI,Diesel,Manual,1,2018,60000,600000
638,Chevrolet,Chevrolet Tavera LS,Diesel,Manual,1,2005,150000,150000
639,Chevrolet,Chevrolet Optra Magnum,Diesel,Manual,1,2009,66000,150000
640,Maruti,Maruti Eeco 5,Petrol,Manual,1,2019,5000,380000
641,Maruti,Maruti Swift 1.3,Petrol,Manual,2,2006,66508,80000
642,Honda,Honda Civic 1.8,Petrol,Manual,2,2007,55000,225000
643,Tata,Tata Nano Lx,Petrol,Manual,1,2012,29900,75000
644,Tata,Tata Hexa XT,Diesel,Manual,1,2017,3000,1600000
645,Tata,Tata Indica Vista,Diesel,Manual,1,2012,85000,185000
646,Mahindra,Mahindra Scorpio 2.6,Diesel,Manual,1,2011,50000,425000
647,Tata,Tata Indica Vista,Diesel,Manual,2,2010,120000,100000
648,Maruti,Maruti Zen Estilo,Petrol,Manual,3,2008,90000,140000
649,Maruti,Maruti Swift Dzire,Petrol,Automatic,1,2017,8000,710000
650,Honda,Honda Amaze S,Petrol,Automatic,1,2015,7900,450000
651,Datsun,Datsun RediGO T,Petrol,Manual,1,2017,50000,210000
652,Maruti,Maruti Alto K10,Petrol,Manual,1,2016,25000,270000
653,Maruti,Maruti Alto LXi,Petrol,Manual,1,2009,20000,110000
654,Maruti,Maruti Swift VXI,Petrol,Manual,1,2018,17500,540000
655,Mahindra,Mahindra Renault Logan,Petrol,Manual,1,2008,25000,145000
656,Tata,Tata Safari Storme,Diesel,Manual,1,2013,206500,360000
657,Hyundai,Hyundai i10 Magna,LPG,Manual,1,2013,88600,250000
658,Tata,Tata Venture EX,Diesel,Manual,1,2012,80000,110000
659,Chevrolet,Chevrolet Captiva LT,Diesel,Manual,4,2008,100000,250000
660,Ford,Ford Fiesta Classic,Diesel,Manual,2,2011,186000,150000
661,Chevrolet,Chevrolet Aveo U-VA,Petrol,Manual,1,2010,60000,140000
662,Maruti,Maruti Ciaz Zeta,Petrol,Manual,1,2019,11000,925000
663,Tata,Tata Hexa XM,Diesel,Manual,1,2017,30000,969999
664,Hyundai,Hyundai Santro Xing,CNG,Manual,3,2007,80000,90000
665,Hyundai,Hyundai Santro GLS,Petrol,Manual,3,2001,60000,55000
666,Hyundai,Hyundai Verna CRDi,Diesel,Manual,4,2007,100000,155000
667,Mahindra,Mahindra Thar CRDe,Diesel,Manual,1,2019,15000,900000
668,Maruti,Maruti Alto K10,Petrol,Manual,1,2011,90000,135000
669,Maruti,Maruti 800 AC,Petrol,Manual,1,2012,120000,180000
670,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2013,100000,495000
671,Toyota,Toyota Innova 2.5,Diesel,Manual,3,2009,138000,400000
672,Hyundai,Hyundai Verna CRDi,Diesel,Manual,2,2008,110000,250000
673,Maruti,Maruti Alto K10,Petrol,Manual,4,2015,120000,138000
674,Honda,Honda City 1.5,Petrol,Automatic,2,2011,70000,311000
675,Maruti,Maruti Alto 800,Petrol,Manual,1,2015,70000,190000
676,Mahindra,Mahindra Bolero SLX,Diesel,Manual,1,2011,140000,311000
677,Maruti,Maruti Ritz LXI,Petrol,Manual,1,2009,15000,300000
678,Honda,Honda Jazz VX,Petrol,Manual,1,2018,20000,600000
679,Mahindra,Mahindra Scorpio SLE,Diesel,Manual,1,2009,100000,550000
680,Skoda,Skoda Rapid 1.6,Petrol,Automatic,1,2015,70000,600000
681,Maruti,Maruti Alto 800,Petrol,Manual,1,2018,5000,195000
682,Tata,Tata Nano LX,Petrol,Manual,1,2013,27974,58000
683,Maruti,Maruti Alto 800,Petrol,Manual,1,2018,40000,183000
684,Maruti,Maruti Zen Estilo,Petrol,Manual,1,2007,80000,95000
685,Maruti,Maruti Wagon R,Petrol,Manual,1,2013,38000,250000
686,Maruti,Maruti Wagon R,Petrol,Manual,1,2013,38000,250000
687,Tata,Tata Zest Revotron,Petrol,Manual,1,2014,35000,400000
688,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2012,60000,409999
689,Skoda,Skoda Octavia Classic,Diesel,Manual,2,2004,120000,120000
690,Maruti,Maruti Swift AMT,Petrol,Automatic,1,2018,18000,600000
691,Honda,Honda Amaze SX,Petrol,Manual,1,2016,10000,600000
692,Mahindra,Mahindra XUV500 W6,Diesel,Manual,3,2015,90000,825000
693,Toyota,Toyota Etios GD,Diesel,Manual,2,2016,80000,625000
694,Hyundai,Hyundai Grand i10,Diesel,Manual,1,2020,1400,700000
695,Chevrolet,Chevrolet Beat LS,Petrol,Manual,1,2011,60000,160000
696,Maruti,Maruti Alto LX,Petrol,Manual,3,2011,60000,114999
697,Maruti,Maruti Wagon R,Petrol,Manual,1,2009,53000,150000
698,Volkswagen,Volkswagen Jetta 1.9,Diesel,Manual,1,2010,100000,250000
699,Hyundai,Hyundai Verna 1.6,Diesel,Manual,2,2012,86000,390000
700,Renault,Renault Duster 85PS,Diesel,Manual,1,2015,100000,650000
701,Hyundai,Hyundai Xcent 1.1,Diesel,Manual,1,2016,30000,600000
702,Hyundai,Hyundai i20 1.2,Petrol,Manual,1,2011,120000,250000
703,Hyundai,Hyundai Santro Xing,LPG,Manual,2,2011,60000,229999
704,Maruti,Maruti Ritz LDi,Diesel,Manual,2,2016,50000,299000
705,Chevrolet,Chevrolet Cruze LTZ,Diesel,Manual,2,2010,124000,330000
706,Hyundai,Hyundai Accent Executive,Petrol,Manual,3,2012,100000,180000
707,Hyundai,Hyundai Grand i10,Petrol,Manual,1,2017,42000,475000
708,Hyundai,Hyundai Grand i10,Diesel,Manual,1,2015,100000,325000
